ankleAngleX, ankleAngleY, ankleAngleZ, lowLegAngleMag,lowLegAngleX, lowLegAngleY, lowLegAngleZ, lowLegAngleVeloMag, lowLegAngleVeloX, lowLegAngleVeloY, lowLegAngleVeloZ, lowLegAngleAccelX, lowLegAngleAccelY, lowLegAngleAccelZ, footAngleMag, footAngleX, footAngleY, footAngleZ, footAngleVeloMag, footAngleVeloX, footAngleVeloY,  footAngleVeloZ, footAngleAccelMag, footAngleAccelX, footAngleAccelY, footAngleAccelZ, footPosMag, footPosX, footPosY, footPosZ,footSpeedMag, footSpeedX, footSpeedY, footSpeedZ, footAccelMag, footAccelX, footAccelY, footAccelZ, lowLegPosMag, lowLegPosX, lowLegPosY, lowLegPosZ, lowLegSpeedMag, lowLegSpeedX, lowLegSpeedY, lowLegSpeedZ, lowLegAccelMag, lowLegAccelX, lowLegAccelY, lowLegAccelZ, medGastro, tibAnterior,
5.8727183,-0.22861147,-1.7890831,10.430982,10.150364,-0.61567837,-2.323022,0.4324889,0.42625183,-0.0038434356,0.07308383,2.1926522,-0.070526525,-0.23200743,6.1434436,-5.8727183,0.22861159,1.789083,0.027260441,0.013254635,-0.016540946,0.01714186,0.20775862,0.20775862,0.0,0.0,0.931675,-0.13066094,-0.9150592,0.11667345,0.08966238,0.03509581,0.024929047,-0.0786522,0.42923042,0.20711422,0.18806458,-0.32553673,0.88556975,-0.116885275,-0.8777416,0.011889283,0.0899337,0.036189556,0.026555061,-0.07793084,0.43922216,0.2231121,0.20675659,-0.3168419,2.0185356,8.849902,
6.529876,-0.19082347,-1.7603137,11.582584,11.312934,-0.8102453,-2.3488908,0.4824016,0.47460186,-0.010282412,0.08578259,1.9340014,-0.109905824,-0.38415655,6.7656784,-6.529876,0.19082321,1.7603137,0.029828414,0.021467742,-0.019288592,0.0075379456,0.32852426,0.32852426,0.0,0.0,0.9305781,-0.12956335,-0.91436255,0.11458711,0.09832864,0.04390359,0.027866364,-0.08345336,0.41810215,0.35231113,0.117492676,-0.19204617,0.88464576,-0.11574419,-0.87698615,0.009829624,0.09891367,0.04564345,0.03021717,-0.08238636,0.44296962,0.3781557,0.14648438,-0.17822087,2.7318163,9.997215,
7.220044,-0.21809278,-1.7385277,12.84541,12.577347,-1.1193148,-2.3584015,0.5080354,0.49678743,-0.06136037,0.0868167,0.88742256,-0.20745039,0.17531133,7.4296083,-7.220044,0.21809278,1.7385274,0.034804024,0.02168405,-0.024474852,0.011920729,0.008652359,0.008652359,0.0,0.0,0.9294353,-0.12852402,-0.913578,0.11272472,0.09090005,0.041573048,0.031383038,-0.07449567,0.3960576,-0.093221664,0.14066696,0.35830736,0.8836467,-0.114651926,-0.87614065,0.007995996,0.09182667,0.043690503,0.033819675,-0.07334512,0.3970614,-0.07811785,0.14410019,0.3616497,3.1054394,13.817878,
7.9277415,-0.330292,-1.7527415,14.2397,13.955766,-1.6209815,-2.3190722,0.52233255,0.5025393,-0.12063913,0.07570887,0.23007393,-0.03866747,0.5788808,8.125902,-7.9277415,0.33029193,1.7527416,0.03922364,0.013951521,-0.025441539,0.026392749,0.30930117,-0.30930117,0.0,0.0,0.92824805,-0.12794091,-0.91259736,0.111542,0.065732226,0.02332449,0.039224625,-0.047308803,1.3467747,-0.7299423,0.31366348,1.0874748,0.8825384,-0.11402692,-0.8751144,0.006835186,0.06682932,0.025000274,0.04105091,-0.04643239,1.3421835,-0.74760914,0.28924942,1.076509,2.9550197,22.35032,
8.651371,-0.49252284,-1.7775052,15.758599,15.4321375,-2.2962143,-2.2158494,0.5341645,0.5086236,-0.14852324,0.06763573,0.24337292,0.26266694,-0.030120164,8.845808,-8.651371,0.49252322,1.7775052,0.033100605,0.009055004,-0.018874865,0.025639744,0.19586067,-0.19586067,0.0,0.0,0.92693734,-0.12781966,-0.91135883,0.11090544,0.055912185,0.00485003,0.049540997,-0.025462508,1.2165484,-0.7389784,0.41265488,0.8738518,0.8812544,-0.11388032,-0.8738432,0.00621368,0.056902446,0.005863905,0.05084753,-0.02486024,1.2182164,-0.76545477,0.39186478,0.862886,2.6250668,36.13478,
9.377909,-0.697512,-1.765863,17.32303,16.918844,-3.0920143,-2.068705,0.54220563,0.5104934,-0.16849354,0.070663825,0.07479191,0.43291545,-0.83208567,9.568175,-9.377909,0.6975121,1.7658628,0.016055986,0.013021442,-0.008051978,0.004837602,0.1586575,0.1586575,0.0,0.0,0.92546594,-0.12772757,-0.90995467,0.11025119,0.062073592,0.003683567,0.05616665,-0.026170015,0.27058595,-0.046658516,0.2650261,-0.028300285,0.87980825,-0.113771684,-0.87240326,0.00557444,0.0631674,0.0043454766,0.05759716,-0.025569592,0.27818358,-0.060737133,0.2699852,-0.028374046,2.4794993,49.27875,
10.114282,-0.96788967,-1.7299988,18.966665,18.4309,-4.065043,-1.873954,0.554175,0.5078021,-0.2078062,0.0778684,-0.10765076,0.28489769,-0.30147296,10.306716,-10.114282,0.96788925,1.7299988,0.0075604254,0.0070007285,-0.0009295358,-0.0026992217,0.24082854,-0.24082854,0.0,0.0,0.92382425,-0.12750897,-0.9083695,0.10980714,0.066426225,0.008744001,0.06340742,-0.017761886,0.4878252,0.20241737,0.2896309,0.33632517,0.87818766,-0.113548115,-0.87080073,0.0051373136,0.067042276,0.008942783,0.06410122,-0.01748506,0.45395625,0.18389225,0.26016235,0.32338127,2.5280218,52.225006,
10.900154,-1.2482334,-1.7182205,20.804028,20.081802,-5.194811,-1.5945972,0.5683083,0.5192453,-0.21295485,0.08949216,0.4577279,0.06019714,0.9603888,11.105122,-10.900154,1.2482334,1.7182206,0.027829373,-0.0178887,0.00057539286,0.021310497,0.9955771,-0.9955771,0.0,0.0,0.9219493,-0.12736435,-0.90643704,0.11018522,0.07897535,0.005784631,0.07729769,0.0151231885,1.4328297,-0.118374825,0.55561066,1.315403,0.87629676,-0.11342501,-0.8689077,0.005498384,0.07724393,0.0049242377,0.07572174,0.01444282,1.3685466,-0.1607418,0.46482086,1.2771152,2.4503858,47.72487,
11.716852,-1.476435,-1.7047945,22.798532,21.881355,-6.2805734,-1.2384557,0.57491744,0.5384505,-0.17370608,0.10211422,0.7682061,0.13329132,0.23053221,11.931924,-11.716852,1.4764354,1.7047945,0.03437925,-0.0208248,0.003907676,0.027073802,0.11744395,-0.11744395,0.0,0.0,0.9197989,-0.12744235,-0.9041013,0.11130701,0.10369275,-0.003119707,0.09342909,0.04487157,1.3997002,-0.35617352,0.64525604,1.1899352,0.8740479,-0.11353862,-0.866617,0.006599305,0.101761185,-0.004544556,0.091626644,0.044036843,1.3962407,-0.37875175,0.63619614,1.1837609,2.2271824,46.449455,
12.519876,-1.6565615,-1.6585726,24.817688,23.737154,-7.191754,-0.8624434,0.575722,0.5473884,-0.14284167,0.10685502,0.3575158,-0.056069177,-0.76555383,12.737439,-12.519876,1.6565615,1.6585726,0.008321945,-0.00010712779,0.0025059464,0.007934956,0.82870686,0.82870686,0.0,0.0,0.9173636,-0.12767684,-0.90142375,0.1126486,0.12016108,-0.009379983,0.107102394,0.05366355,0.6967919,-0.25041103,0.5469322,0.35167933,0.8714342,-0.113787115,-0.86393696,0.007939924,0.12027798,-0.009939671,0.10720253,0.053624734,0.76277715,-0.21580458,0.62303543,0.38351566,2.0427969,53.673073,
13.30085,-1.7807463,-1.5858597,26.834888,25.6234,-7.9575734,-0.47924313,0.5716693,0.5492095,-0.1134292,0.11094388,0.07284403,-0.33257198,-0.6112229,13.512906,-13.30085,1.780747,1.5858598,0.020911416,0.018697387,-0.005808353,-0.007345617,0.7521806,0.7521806,0.0,0.0,0.91466475,-0.1279786,-0.8984409,0.11417989,0.13465998,-0.012069941,0.119314194,0.06125152,0.5850691,-0.107598305,0.48847198,0.30351877,0.86848336,-0.114066765,-0.86090773,0.00949075,0.13658394,-0.011186004,0.12116909,0.06203305,0.6539944,-0.049853325,0.5586624,0.33633262,1.8487068,62.188805,
14.080688,-1.8556323,-1.510448,28.849554,27.545141,-8.576385,-0.08705404,0.5646246,0.54694426,-0.082940005,0.11302169,-0.0906086,-0.13300656,-0.11665024,14.282528,-14.080688,1.8556321,1.5104479,0.02172183,0.016825896,-0.009133517,-0.010261873,0.074859634,-0.074859634,0.0,0.0,0.9117163,-0.12840009,-0.8951334,0.11608713,0.15364861,-0.01685977,0.13230085,0.07628977,0.81755227,-0.19159317,0.5194664,0.6015301,0.86523926,-0.11445472,-0.85755974,0.011416951,0.15527944,-0.015518069,0.13391972,0.077048056,0.80676705,-0.17328262,0.510025,0.60060024,1.6885827,61.08048,
14.849468,-1.9266381,-1.4340073,30.790628,29.451569,-8.977491,0.2693127,0.5535354,0.53839564,-0.07485898,0.10453568,-0.3419447,0.21534982,-0.33386007,15.04244,-14.849468,1.9266386,1.4340073,0.024825811,0.015999641,-0.0037497708,-0.018608375,0.03305018,-0.03305018,0.0,0.0,0.90856296,-0.12898217,-0.8915711,0.118114874,0.16560358,-0.023283362,0.14249086,0.0811097,0.51896906,-0.2569437,0.4076004,0.19279718,0.86177707,-0.11500952,-0.8539621,0.013461057,0.16699232,-0.022192001,0.14390469,0.081764236,0.5161137,-0.26695728,0.3993988,0.18864721,1.7274007,53.194096,
15.573468,-2.0114217,-1.3582851,32.61502,31.294844,-9.1681185,0.56387126,0.5356472,0.5216104,-0.07742087,0.09405621,-0.67141056,0.24486348,-0.1750692,15.761461,-15.573468,2.0114217,1.3582851,0.0380735,0.03025972,0.0023718164,-0.022985104,0.5704031,0.5704031,0.0,0.0,0.90527844,-0.1296354,-0.8878809,0.11996331,0.16714482,-0.026128888,0.14760733,0.073937476,0.37033182,-0.11382103,0.20465851,-0.28688908,0.85816723,-0.115647316,-0.85020083,0.015337164,0.17005353,-0.02551198,0.15045166,0.07504426,0.39808184,-0.13279915,0.26187897,-0.26879907,1.8244456,45.78669,
16.238495,-2.1598077,-1.256659,34.40594,33.093567,-9.375396,0.8284759,0.5115489,0.49117434,-0.117583126,0.08126652,-1.2174416,0.18446246,-0.7655005,16.429628,-16.238495,2.159807,1.256659,0.061262395,0.04393175,0.006983378,-0.042122617,0.5468812,0.5468812,0.0,0.0,0.9019172,-0.13027951,-0.8840855,0.12196189,0.17350328,-0.025764704,0.1518178,0.07994324,0.29374793,0.014567375,0.16841888,0.24023056,0.85443145,-0.11626996,-0.8463052,0.017374724,0.1776079,-0.0249058,0.15582561,0.08150242,0.3369385,0.02424717,0.21495819,0.25832653,1.8050367,41.130604,
16.889776,-2.3431153,-1.1526524,36.23796,34.894394,-9.710052,1.133993,0.49230716,0.4635281,-0.14432138,0.08172746,-1.1058497,-0.101590194,0.1393807,17.090446,-16.889776,2.3431156,1.1526524,0.047071844,0.026516221,0.004443623,-0.0386381,0.69662106,-0.69662106,0.0,0.0,0.8984282,-0.13088818,-0.88008,0.12450192,0.19127442,-0.02434671,0.16021967,0.10160118,0.93095106,0.05671978,0.33607483,0.86631775,0.8505453,-0.11685372,-0.84224397,0.019938266,0.19351919,-0.023350418,0.16244888,0.10254167,0.88447666,0.06221533,0.26493073,0.8415699,1.6982871,39.12559,
17.550694,-2.453697,-1.0621266,38.112247,36.72982,-10.056754,1.5249135,0.47912422,0.45678705,-0.100356415,0.10408743,-0.26964188,-0.26487672,0.96716404,17.753185,-17.550694,2.4536974,1.0621266,0.018330222,0.011053934,-0.002178295,-0.014458998,0.6184915,-0.6184915,0.0,0.0,0.8947279,-0.13148765,-0.87578076,0.12750341,0.21109855,-0.023978949,0.17196894,0.12005955,0.87534386,0.014710426,0.4699707,0.73833466,0.8464213,-0.11743382,-0.83792096,0.02295098,0.21204282,-0.023204088,0.17292023,0.1205086,0.831847,0.005853176,0.41885376,0.71867704,1.6060945,38.752438,
18.197031,-2.4764328,-0.95369565,39.97968,38.56357,-10.361019,1.9685334,0.48033714,0.46010828,-0.044841137,0.13043542,0.13284922,-0.12529157,0.30497724,18.389513,-18.197031,2.4764333,0.95369554,0.02683754,0.025403542,-0.0053105843,-0.006834567,0.5739843,0.5739843,0.0,0.0,0.8908024,-0.13187316,-0.8712716,0.1304764,0.21659078,-0.015420318,0.18036604,0.11891961,0.481765,0.34234524,0.3358841,-0.045597553,0.84203243,-0.11779898,-0.8333478,0.025949918,0.219238,-0.014606118,0.18292665,0.11995748,0.5281779,0.3439188,0.4002571,-0.022044778,1.6400602,40.634922,
18.827955,-2.4105191,-0.795917,41.789925,40.3438,-10.61687,2.461269,0.4885825,0.46084672,0.011575574,0.16186154,0.029537678,0.022281017,-0.35307288,18.998316,-18.827955,2.4105198,0.795917,0.044165432,0.041020848,-0.004753559,-0.015661389,0.6246922,0.6246922,0.0,0.0,0.8866973,-0.13191326,-0.8666835,0.1330066,0.20958795,-0.001603961,0.18352509,0.10120809,0.9073647,0.55265427,0.12636185,-0.7084608,0.8374766,-0.117811784,-0.828658,0.028520703,0.21392876,-0.0005123019,0.1875925,0.10283142,0.9066047,0.56375265,0.18663406,-0.68504214,1.7419574,43.00752,
19.459284,-2.243603,-0.5984992,43.545784,42.083115,-10.7795,3.0081706,0.49980986,0.4575108,0.077582255,0.18567374,-0.13343692,0.0684527,-0.52258205,19.59734,-19.459284,2.2436032,0.5984993,0.049816072,0.040585786,-0.0030422413,-0.02872594,0.01740247,-0.01740247,0.0,0.0,0.88242835,-0.13189399,-0.8619698,0.13524702,0.20876165,0.00077068806,0.18854618,0.089616776,0.5141345,0.09498596,0.20084381,-0.4636526,0.83279157,-0.11775723,-0.8238485,0.030800842,0.21291609,0.002182126,0.19237995,0.09120554,0.5143396,0.10777712,0.1914978,-0.46503544,1.7759231,41.999443,
20.061932,-2.056729,-0.39385128,45.2365,43.788948,-10.798631,3.501231,0.4859535,0.4449287,0.09546017,0.17051864,-0.50328374,0.2117116,-0.7624088,20.170929,-20.061932,2.0567293,0.3938513,0.06795011,0.048255935,0.002250549,-0.04778616,0.30680597,0.30680597,0.0,0.0,0.878109,-0.13207191,-0.8571627,0.13749354,0.21236509,-0.0071167946,0.19228458,0.08986056,0.3492792,-0.3154993,0.14953613,0.00975132,0.82803655,-0.11789541,-0.8189323,0.033092607,0.21703535,-0.0055271387,0.19664764,0.0916706,0.35295835,-0.3083706,0.1707077,0.01860261,1.7274007,39.43748,
20.595098,-1.958686,-0.22145757,46.824566,45.41607,-10.744875,3.8036764,0.4405669,0.42199814,0.045155466,0.11822756,-0.9172225,0.24177468,-0.5487765,20.689215,-20.595098,1.9586855,0.22145757,0.09386856,0.07042418,0.008294916,-0.061505575,0.88672966,0.88672966,0.0,0.0,0.8739604,-0.1322176,-0.8525425,0.13962977,0.20368958,-0.005827546,0.18480778,0.08544922,0.3510549,0.05156994,-0.29907227,-0.17645359,0.82341427,-0.118003845,-0.8141502,0.035293363,0.210612,-0.00433743,0.19128323,0.08803025,0.26364997,0.04758835,-0.21457672,-0.14561415,1.6109467,40.20607,
21.072903,-1.9218715,-0.10505476,48.339108,46.969166,-10.716172,3.966145,0.40480775,0.39836398,0.011183251,0.07106608,-0.9453666,0.038072467,0.12195259,21.160622,-21.072903,1.9218715,0.10505476,0.099275045,0.0797047,0.009246727,-0.05845676,0.371221,0.371221,0.0,0.0,0.8699815,-0.1323249,-0.84811413,0.1416349,0.19449492,-0.0042921305,0.17713547,0.0802052,0.37676847,0.061416626,-0.3068924,-0.20976067,0.81895405,-0.11807901,-0.8095347,0.037371863,0.20249847,-0.0030064583,0.18461943,0.083139986,0.33488476,0.05323887,-0.26655197,-0.19561052,1.5333107,47.47981,
21.528563,-1.8490769,-0.0003134733,49.841866,48.490612,-10.762501,4.128044,0.3814734,0.37678868,0.036489487,0.04712496,-0.8630121,-0.0010867417,-0.7213898,21.607824,-21.528563,1.8490765,0.0003134454,0.105445914,0.07199229,0.009219559,-0.076491505,0.30849636,-0.30849636,0.0,0.0,0.8659607,-0.13266547,-0.84357965,0.14373997,0.20043492,-0.013622642,0.18137932,0.084202886,0.44009125,-0.37322044,0.16975403,0.15990734,0.8144584,-0.11836967,-0.80483997,0.039543245,0.20722996,-0.011626482,0.1877904,0.08685529,0.39630967,-0.34480095,0.12683868,0.14861226,1.5963899,60.824284,
21.953224,-1.7187515,0.15440726,51.328945,49.98006,-10.86528,4.312782,0.36438277,0.35541722,0.071873635,0.035882957,-0.85485816,0.117626935,-1.938231,22.020945,-21.953224,1.7187517,-0.1544073,0.14698805,0.076457776,0.012160232,-0.12494728,0.17861933,0.17861933,0.0,0.0,0.86182445,-0.13318023,-0.8388667,0.14596918,0.20955637,-0.020590425,0.18851757,0.08916855,0.44571283,-0.27871132,0.2855301,0.19862652,0.80982673,-0.11879484,-0.7999727,0.041842278,0.21598706,-0.017006993,0.19469023,0.091961324,0.40522423,-0.21522045,0.27599335,0.20424128,1.6982871,72.83208,
22.296755,-1.5679364,0.32876375,52.77798,51.422752,-10.997504,4.502308,0.34673446,0.3343705,0.082060486,0.041075863,-0.8418691,-0.07090449,-0.10090113,22.354235,-22.296755,1.5679361,-0.32876384,0.1706378,0.112963736,0.01038762,-0.12746981,1.4602383,1.4602383,0.0,0.0,0.85773456,-0.13346498,-0.83421874,0.148239,0.20721693,-0.011389852,0.18591881,0.090792775,0.38790148,0.36802292,-0.1039505,0.06496906,0.8051454,-0.118982285,-0.7950768,0.044218555,0.21781428,-0.0074976683,0.19583702,0.09505108,0.4025697,0.380373,0.045871735,0.12359023,1.6740259,74.49735,
22.569237,-1.430404,0.4458062,54.230717,52.849976,-11.175182,4.792269,0.3285552,0.31178522,0.07795784,0.06827195,-0.9034109,-0.12606731,2.953782,22.618914,-22.569237,1.4304042,-0.44580618,0.14431535,0.13378674,0.0072359373,-0.05362526,0.8329201,0.8329201,0.0,0.0,0.85374224,-0.13352421,-0.82964593,0.15078053,0.20927857,-0.0023692846,0.18291235,0.101661086,0.5776222,0.36082268,-0.12025833,0.43473244,0.8004619,-0.11900762,-0.7901758,0.04688891,0.2232529,-0.001013279,0.19603968,0.106814206,0.5373409,0.25937557,0.008106232,0.47052503,1.5430152,67.763855,
22.857647,-1.3041425,0.53885967,55.751003,54.32701,-11.363158,5.256336,0.3144498,0.28910208,0.07470732,0.098577276,-0.90732574,0.08529467,1.8467267,22.901161,-22.857647,1.3041421,-0.5388596,0.098503985,0.09777352,0.009368304,-0.007457093,1.4405286,-1.4405286,0.0,0.0,0.84956306,-0.1338336,-0.82468975,0.15405424,0.2379132,-0.012375712,0.19824743,0.13094842,1.3816173,-0.4002571,0.6134033,1.1714935,0.79557633,-0.11933395,-0.78496844,0.050256032,0.24838874,-0.013053417,0.20829439,0.13468489,1.3096064,-0.48160553,0.4901886,1.1148274,1.460527,62.634365,
23.198452,-1.2064322,0.66141236,57.31214,55.85997,-11.457494,5.7507625,0.29166374,0.2668013,0.050300993,0.10655801,-0.8920312,0.012236014,-0.50439805,23.239214,-23.198452,1.2064315,-0.66141236,0.047732864,0.04221552,0.0096742045,-0.020067044,2.22232,-2.22232,0.0,0.0,0.84502125,-0.13439208,-0.8191333,0.15817824,0.27768636,-0.022339225,0.22225857,0.16496003,1.7123529,-0.3985405,0.9604454,1.3604641,0.7903547,-0.11989759,-0.77930975,0.054418486,0.28189197,-0.022545457,0.22634745,0.16649812,1.5116049,-0.3796816,0.7221222,1.2725294,1.4265612,64.51128,
23.520185,-1.152176,0.79492515,58.801105,57.363144,-11.3880005,6.1117325,0.2631974,0.24085307,0.01807512,0.1045751,-1.037929,-0.07298872,-0.05315438,23.561802,-23.520185,1.1521758,-0.79492515,0.03824062,0.030707425,0.007849487,-0.021395903,0.46032375,-0.46032375,0.0,0.0,0.8403738,-0.13471644,-0.8133997,0.16266721,0.29156232,-0.012974143,0.22934437,0.17955899,0.7494458,0.37460327,0.283432,0.5839586,0.78500646,-0.120220974,-0.7735042,0.058935225,0.29450962,-0.0129354,0.23222208,0.18066958,0.72409344,0.38440228,0.23498535,0.56685805,1.3828909,69.10053,
23.778591,-1.1171281,0.89502364,60.131824,58.73766,-11.188333,6.3674846,0.23208,0.20800096,0.004950016,0.102821335,-1.3140845,-0.25086764,1.1624309,23.821638,-23.778591,1.1171288,-0.8950236,0.039360303,0.038574524,0.0015777957,0.007664869,0.31468397,0.31468397,0.0,0.0,0.8360089,-0.13487081,-0.80798686,0.16696706,0.27658236,-0.006175041,0.21651268,0.17199397,0.654962,0.27196407,-0.5132675,-0.30260086,0.7799378,-0.12038711,-0.7679886,0.063273035,0.28075832,-0.006645322,0.22062302,0.1735124,0.6004379,0.25160313,-0.46396255,-0.28628707,1.3974477,69.12281,
23.966763,-1.1207291,0.9449852,61.311737,59.957584,-10.987306,6.595166,0.18689519,0.16825372,-0.016759755,0.07962166,-1.5898895,-0.1823135,0.8813475,24.011555,-23.966763,1.1207284,-0.9449852,0.052222926,0.042852644,-0.002980042,0.029698556,0.17112479,0.17112479,0.0,0.0,0.8321557,-0.13531879,-0.8030784,0.170988,0.25443697,-0.017918944,0.1963377,0.16083717,1.0349286,-0.46975613,-0.8069992,-0.4462719,0.77540076,-0.12085709,-0.7629584,0.06733793,0.2593756,-0.018799305,0.20120859,0.16259581,1.0149374,-0.48615932,-0.776577,-0.43666363,1.479936,64.45001,
24.106775,-1.1834257,0.94187915,62.362537,61.027676,-10.8934965,6.785326,0.14002186,0.12737936,-0.047706015,0.03323792,-1.6349745,-0.008512288,0.06835066,24.154177,-24.106775,1.1834257,-0.94187915,0.043882146,0.03047997,-0.0031928492,0.031407323,0.49490696,-0.49490696,0.0,0.0,0.8288209,-0.13612102,-0.7986679,0.17477036,0.23461422,-0.032089353,0.17642021,0.15129447,1.0496247,-0.56681633,-0.7966995,-0.38170815,0.7714448,-0.121682584,-0.75845754,0.07115206,0.23828329,-0.03301978,0.18003464,0.15256524,1.0962996,-0.56881905,-0.84695816,-0.4012227,1.5915377,59.270397,
24.218891,-1.2796175,0.8959275,63.296185,61.95604,-10.9430685,6.935793,0.11137109,0.090587914,-0.06221994,-0.018056277,-1.4716578,0.03899359,-0.6205272,24.269215,-24.218891,1.2796175,-0.8959274,0.018406387,0.009013977,-0.0022180094,0.015894143,0.8586397,-0.8586397,0.0,0.0,0.8259448,-0.13722345,-0.7947024,0.1783326,0.21773411,-0.044097304,0.15861988,0.14248967,0.92828196,-0.48031807,-0.71201324,-0.35219193,0.76803434,-0.122795254,-0.75446296,0.07472414,0.2189227,-0.04450679,0.15978336,0.14288306,1.008611,-0.4594803,-0.81005096,-0.38728714,1.6449124,55.05987,
24.299252,-1.386005,0.8338584,64.12179,62.754326,-11.114917,7.0680056,0.10418961,0.054729033,-0.06539329,-0.05986589,-1.4343553,0.022458969,-1.069091,24.353027,-24.299252,1.3860052,-0.8338584,0.01268454,-0.0063872323,-0.0016565352,-0.01083313,0.61604834,-0.61604834,0.0,0.0,0.82351905,-0.13861313,-0.79115224,0.18179153,0.2059093,-0.05558729,0.14200687,0.13835728,0.8247069,-0.4595995,-0.66452026,-0.1652956,0.7651343,-0.12416977,-0.7509332,0.07817727,0.2050281,-0.054980516,0.14119148,0.13812542,0.8745213,-0.41894913,-0.74367523,-0.19030571,1.5527197,50.788082,
24.357254,-1.4902426,0.78113717,64.84124,63.43418,-11.355097,7.1800137,0.10654882,0.019863136,-0.06746767,-0.080038875,-1.3946359,-0.10510601,-0.9838477,24.415298,-24.357254,1.4902428,-0.78113717,0.043502726,-0.024877626,-0.0042841854,-0.03542932,0.7396158,-0.7396158,0.0,0.0,0.82150847,-0.14005026,-0.7880061,0.18522513,0.19494806,-0.057485104,0.12584448,0.137344,0.6521981,-0.075912476,-0.6464958,-0.04053116,0.7627077,-0.1255602,-0.7478644,0.08158744,0.19174871,-0.055617094,0.122749805,0.13640672,0.7413012,-0.025463104,-0.7376671,-0.068748,1.421709,45.00696,
24.404634,-1.5821316,0.7406983,65.44848,64.00684,-11.577637,7.251587,0.100723065,-0.009902039,-0.06601007,-0.07543047,-1.190607,-0.20744334,-0.1747565,24.46708,-24.404634,1.5821317,-0.74069834,0.06164836,-0.04611871,-0.009470269,-0.039798234,0.84964335,-0.84964335,0.0,0.0,0.819864,-0.14123493,-0.7852785,0.18859312,0.1797187,-0.047386885,0.10910511,0.13471961,0.7889922,0.40392876,-0.66957474,-0.1049757,0.7607145,-0.12668043,-0.7452707,0.08491264,0.17453554,-0.04480958,0.103747845,0.13300806,0.88492054,0.43230057,-0.76007843,-0.13594627,1.4265612,38.691174,
24.431158,-1.6512938,0.7160077,65.91973,64.46367,-11.699908,7.2772675,0.08450224,-0.03507559,-0.055421613,-0.053280175,-1.006942,-0.10978289,0.41414833,24.497366,-24.431158,1.6512936,-0.71600765,0.06394234,-0.0554296,-0.012214841,-0.029444525,0.3724356,-0.3724356,0.0,0.0,0.81859756,-0.14206858,-0.783039,0.19175099,0.15840492,-0.03334582,0.08958101,0.12631476,1.0190061,0.56164265,-0.7809639,-0.33619404,0.7591552,-0.12745304,-0.74318564,0.088019654,0.15282956,-0.030904412,0.08340359,0.12428045,1.0456873,0.5562067,-0.8137703,-0.3491044,1.5041972,37.900307,
24.427845,-1.6992838,0.70691013,66.25011,64.79706,-11.717882,7.2876315,0.072566204,-0.054575577,-0.039787684,-0.026538651,-0.7799995,0.12168422,0.6476072,24.497078,-24.427845,1.6992834,-0.70691013,0.055296633,-0.05289519,-0.009172736,-0.013254344,0.101376474,0.101376474,0.0,0.0,0.8176713,-0.14263828,-0.7812766,0.19454436,0.13406567,-0.022788048,0.070495605,0.11173487,1.0494132,0.42231083,-0.7634163,-0.5831957,0.75798255,-0.12798576,-0.7415653,0.09076379,0.12924162,-0.02130866,0.06481409,0.10976553,1.0184937,0.38383007,-0.74357986,-0.5805969,1.4653792,46.260094,
24.383192,-1.7372698,0.70331424,66.447975,65.00262,-11.686609,7.308636,0.07425832,-0.06858267,-0.027603908,-0.00698147,-0.56028366,0.21114844,0.7380083,24.455118,-24.383192,1.7372695,-0.70331424,0.03841064,-0.03785785,-0.0038940245,0.0051958645,0.60149354,0.60149354,0.0,0.0,0.81711704,-0.1430341,-0.78004766,0.19684277,0.105448745,-0.015832782,0.049157143,0.09193659,1.197115,0.27821064,-0.8535385,-0.79193115,0.7572153,-0.12837662,-0.74043274,0.093026064,0.102397725,-0.015634298,0.045301914,0.09049088,1.1203111,0.22697449,-0.78048706,-0.7709861,1.3343685,55.867447,
24.296154,-1.7617695,0.70255536,66.51217,65.07031,-11.648091,7.3515234,0.08248656,-0.08083673,-0.016019676,0.0035814273,-0.49016237,0.07845666,0.4341812,24.370073,-24.296154,1.7617694,-0.70255536,0.02621706,-0.020639382,-0.001932608,0.016050395,0.68873864,0.68873864,0.0,0.0,0.8170276,-0.14334653,-0.779459,0.1985687,0.0740049,-0.012497306,0.023546219,0.06903708,1.3806852,0.13341904,-1.024437,-0.91598034,0.7569528,-0.12869993,-0.7398917,0.09473226,0.072755545,-0.01293242,0.021641254,0.068247914,1.3034579,0.10807514,-0.9464264,-0.88971853,1.2712892,60.033417,
24.177309,-1.7723464,0.7076809,66.4455,65.00246,-11.609478,7.40986,0.09474593,-0.0943245,-0.0071664574,0.0053218543,-0.53951085,-0.014229892,-0.04171692,24.252512,-24.177309,1.7723465,-0.7076809,0.019141702,-0.011659503,-0.0022883553,0.015007472,0.35919517,0.35919517,0.0,0.0,0.81742513,-0.14369448,-0.7795027,0.19977789,0.0503603,-0.013917685,-0.0017476082,0.04836738,1.307842,-0.056815147,-1.0117531,-0.82678795,0.7572315,-0.12905678,-0.73996025,0.09593076,0.05009504,-0.01427412,-0.0027418137,0.047940016,1.2704298,-0.053668022,-0.9753227,-0.81231594,1.3343685,62.32804,
